Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
66402,"Pesqueiro  do Rei Cortiço, Escadas de Madeira, Vau, Óbidos, Leiria, 2510-662, Portugal","Praia de Rei, Cortico, Obidos",Wild Camping,"Parking lot near beach bar, clean, toilets during daytime, sunset view. We stayed there end of July and only three cars during the night. Very quiet. 
Nice beach bar. Small and simple. ",39.421100,-9.246000,6.3,2019-12-26 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,
66428,"Ericeira, Mafra, Lisbon, 2655-400, Portugal",Parking lot surf beach Ericeira,Informal Campsite,"Only the passage of 2,20m height is allowed.

Parking lot overlooking surf beach on the south side of Ericeira.  Quiet. No facilities. You share the spot with other vans/campers. View is second to none.  A bar with toilets available during the day",38.955290,-9.415460,15.59423828125,2023-02-06 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Unknown,,,,,,,,,,,,,,,,
66603,"Rua Praia da Adraga, Casa da Adraga, Colares, Sintra, Lisbon, 2705-063, Portugal",Praia do Andraga,Informal Campsite,"Parking lot next to the beach. During daytime you pay 1.5 euro, free after 19.00 hours & off season.  Restaurant, showers and public toilets during the day. Nice beach. ",38.800602,-9.484687,13.708106994628906,2023-12-05 00:00:00 UTC,Yes,No,No,No,,Yes,Cold,No,Running Water,No,No,No,,,,,,,,,,,,,,,,
66695,"Ecoparque do Outão, Rua Orlando Curto, Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça), Setúbal, 2900-182, Portugal",Ecoparque do Outão,Established Campground,"Nice clean campsite along the bay. Clean hot showers. Very friendly staff and guards. Dogs welcome. 9,40 for 1 minivan up to 6 persons. ",38.502112,-8.928908,3.4013938903808594,2021-11-09 18:53:47 UTC,Yes,Yes - At Sites,No,No,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
66781,"Praia das Maçãs, Colares, Sintra, Lisbon, 2705-306, Portugal",Praia das Maçãs,Wild Camping,"Quiet place to spend the day and sleep at night, with panoramic views of the sea and a beautiful sunset",38.830779,-9.468704,53.578761202283204,2018-08-03 00:00:00 UTC,Yes,No,No,No,,No,No,Non-Potable,No,Yes,No,Yes,,,,,,,,,,,,,,,,
66968,"Lidl, Rua de Santa Fé, Vila do Bispo e Raposeira, Vila do Bispo, Faro, 8650-436, Portugal",Parking Lidl,Informal Campsite,"Lidl has a special section for campers on the parking lot. You can stay overnight. 
Quiet village. No facilities when Lidl is closed. ",37.079720,-8.913665,81.4974365234375,2023-08-08 00:00:00 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,
67982,"Camping Milfontes, Rua dos Bombeiros, Vila Nova de Milfontes, Odemira, Beja, 7645-296, Portugal",Vila Nova de Milfontes,Established Campground,"Complete and nice camping with swimming pool, hot showers, restaurant and 800 meters of sea.",37.731958,-8.781856,43.07243430175389,2018-08-15 00:00:00 UTC,Yes,Yes - At Sites,Yes - Slow,Unknown,,Yes,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
68107,"Praia do Rodanho, Anha, Viana do Castelo, 4935-087, Portugal",Praia do Rodanho,Wild Camping,"Parking spot, but nice to stay for a few days, beach nearby, other campervans around, no facilities",41.666026,-8.820101,12.243706944858275,2018-08-15 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Unknown,,,,,,,,,,,,,,,,
68293,"Rua Orlando Curto, Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça), Setúbal, 2900-182, Portugal",Praia da Figueirinha,Informal Campsite,"Autocaravan Park, side by side with beach",38.484740,-8.943264,9.0,2021-12-06 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
68990,"Mar do Inferno, Avenida Rei Humberto II de Itália, Gandarinha, Cascais, Cascais e Estoril, Cascais, Lisbon, 2754-513, Portugal","Boca do Inferno, Cascais",Informal Campsite,"Great place to spend the night, with paid bathroom, snack bar, restaurant, tourist spot and sea view.",38.690783,-9.429502,107.49684497155249,2019-03-26 00:00:00 UTC,Yes,No,No,No,,Yes,No,Yes,Running Water,No,No,Yes,,,,,,,,,,,,,,,,
69072,"Valhelhas Camping, EN 232, Quinta do Cabecinho, Valhelhas, Guarda, Portugal",Parque de Campismo Rossio de Valhelhas,Established Campground,"Joli camping au bord du rio Zezere avec une petite plage fluviale attenante. Ombragé, station d'eau et de vidange pour camping-car, électricité possible, sanitaires propres, petit bar/restaurant. Ambiance familiale.

Nice campsite on the rio Zezere with a small adjoining river beach. Shaded, water and dumping station for camper, electricity at site, clean toilets, small bar / restaurant. Family atmosphere.",40.403200,-7.405060,,2015-07-18 00:00:00 UTC,Yes,Yes - At Sites,Unknown,No,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
69073,"Alvoco da Serra, Seia, Guarda, Portugal",Torre,Wild Camping,"Parking au sommet de Torre, point culminant du Portugal. Magasin de produits locaux vraiment intéressant à proximité. Sanitaires aux heures d'ouverture des boutiques. Calme hormis les chiens de berger qui n'ont pas appréciés notre présence.Superbe vue.

Parking at the top of Torre, highest point of Portugal. Local produce store really interesting nearby. Sanitary at the opening hours of shops. Quiet except the sheepdogs who did not appreciate our presence. Great view.",40.321710,-7.612620,,2015-07-19 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,,
69074,"Camping Alentejo, EN 18, Bairro Mourique, Vimieiro, Arraiolos, Évora, 7100-300, Portugal",Camping Alentejo,Established Campground,"Agréable camping à quelques kilomètres d'Evora. Petite piscine. Sanitaires magnifiques. Peu d'ombre. Route proche très passante même de nuit. Dommage. Wifi.

Pleasant campsite a few kilometers from Evora. Small pool. Beautiful sanitary . Little shade. Close road very busy even at night. Wifi on site.",38.792390,-7.687720,,2015-07-21 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,No,Hot,Potable,Yes,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
69075,"Monsaraz, Reguengos de Monsaraz, Évora, 7200-175, Portugal",Parque De Pernoita De Autocaravanas Monsaraz,Wild Camping,"Parking au pied des murailles. Très chaud en été. Peu d'ombre. Pas de services. Superbe vue et pratique pour visiter la ville.

Parking at the bottom of the walls. Very hot in summer. Little shade. No services. Great view and convenient to visit the city.",38.442660,-7.379980,,2015-07-22 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,Yes,No,Unknown,,,,,,,,,,,,,,,,
69080,"Parque de Campismo do Sindicato dos Bancários do Sul e Ilhas - Olhão, Ecovia do Litoral, Quelfes, Olhão, Faro, 8700-278, Portugal",Parque De Campismo E Caravanismo Do Sindicato Dos Bancários Do Sul E Ilhas Olhao,Established Campground,Superbe camping sous les pins. Grande piscine à payer en supplément. Sanitaires propres et en grand nombre. Eau potable et vidange. Electricité possible.,37.035260,-7.822020,8.394519805908203,2019-04-05 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Hot,Potable,Yes,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
69084,"CM 1109, Porto Covo, Sines, Setúbal, 7520-437, Portugal",Praia Samoqueira Porto Covo,Wild Camping,"Parking en bord de mer juste au dessus des falaises. Vue splendide et jolie plage. Pas de services.

Parking by the sea just above the cliffs. Splendid view and pretty beach. No services.",37.869480,-8.792860,78.26957492064685,2020-08-30 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Unknown,Unknown,,,,,,,,,,,,,,,,
69085,"Estádio Municipal de Tomar, Rua Horta do Barão, Santa Maria dos Olivais, Tomar (São João Baptista) e Santa Maria dos Olivais, Tomar, Santarém, 2300-359, Portugal",Parque Municipal de Campismo Tomar,Established Campground,"Camping un peu vieillot mais proche du centre ville et de la grande piscine municipale. Sanitaires un peu ancien mais propre.

Camping a little bit old but close to the city center and the large municipal pool. Sanitary a bit old too but clean.",39.606960,-8.410200,52.541296743787825,2021-08-04 00:00:00 UTC,Yes,No,No,No,,No,Cold,Potable,No,Yes,No,Yes,Yes,,,,,,,,,,,,,,,
69087,"Ruínas de Conímbriga, Rua Prof. Virgílio Correia, Condeixa-a-Velha e Condeixa-a-Nova, Condeixa-a-Nova, Coimbra, 3150-220, Portugal",Parking Ruinas de Conimbriga,Wild Camping,"Parking du site des ruines de Conimbriga. Sanitaires accessibles aux heures d'ouverture. Tranquille la nuit.

Parking site of the ruins of Conimbriga. Sanitary facilities available during opening hours. Quiet at night.",40.098930,-8.489650,,2018-08-26 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,,
69088,"Areal, Rua Senhor do Bonfim, Arca e Ponte de Lima, Ponte de Lima, Viana do Castelo, 4990-056, Portugal",Ponte de Lima,Informal Campsite,"Large parking area on the banks of the Lima River. Close to the city. Quiet enough at night. No services.
.....
Grand parking au bord du fleuve Lima. A deux pas de la ville. Assez calme la nuit. Pas de services.

",41.767920,-8.586310,6.894303950481117,2023-07-04 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
69090,"Costa, Guimarães, Braga, 4810-148, Portugal",Camping Penha Guimaraes,Established Campground,"Camping sur la colline surplombant Guimaraes. Bondé en août lors du festival de Festas Gualterianas. Sanitaires insuffisants en nombre. Minuscule piscine. Joli cadre et jolie vue. Accès facile à Guimaraes en funiculaire.

Camping on the hill overlooking Guimaraes. Crowded in August at the festival of Festas Gualterianas. Sanitary insufficient in number. Tiny pool. Nice setting and nice view. Easy access to Guimaraes by funicular.",41.429330,-8.268530,275.07927856345026,2022-12-10 09:16:51 UTC,Yes,Yes - At Sites,Unknown,No,,Yes,Hot,Potable,Yes,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,
69092,"Capela de São Sebastião, Rua de São Francisco, Sé, Santa Maria e Meixedo, Bragança, 5300-127, Portugal",Parque de Autocaravanas Braganca,Informal Campsite,"Aire pour camping-car avec eau et vidange au pied du château des ducs de Bragance. Plein à notre arrivée, nous avons dormi dans une rue adjacente.

Motorhome area with water and dumping at the bottom of the castle of the Dukes of Braganza. Full when we arrived, we slept in an adjacent street.",41.804470,-6.746890,,2015-08-02 00:00:00 UTC,Yes,No,No,No,,Yes,No,Yes,No,Yes,No,Unknown,,,,,,,,,,,,,,,,
69918,"EN 338, Loriga, Seia, Guarda, 6270-090, Portugal",near serra de estrela,Wild Camping,gravel parking lot away from the roadside with mountain views,40.350441,-7.662099,1794.1024982473803,2022-04-10 09:48:17 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
70554,"Camping Ria Formosa - Cabanas de Tavira, Rua Rui Calvino, Cascalhão, Conceição e Cabanas de Tavira, Tavira, Faro, 8800-077, Portugal",Ria Formosa camping site - Conceição Cabanas Tavira ,Established Campground,"First class site with all amenities incl laundry , pool restaurant - all well run !",37.145357,-7.600894,24.221833956269805,2019-06-23 00:00:00 UTC,Yes,Yes - At Sites,Yes - Slow,Yes,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
71001,"Ocean Drive Beach Club 07, Avenida Marginal, Vila Nova de Milfontes, Odemira, Beja, 7645-319, Portugal",Praia das Furnas,Informal Campsite,Parking space at the Furnas beach. Popular with surfers. Room for 20+ campers if packed. Not as busy as Milfontes parkings. ,37.714400,-8.785202,6.575686145269685,2018-09-13 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
71674,"Praça de Touros, Avenida Pedro Álvares Cabral, Torre do Pinhal, Bairro do Rosário, Cascais, Cascais e Estoril, Cascais, Lisbon, 2754-513, Portugal",Praça de Touros,Wild Camping,Parking with more than 150 parking spaces. paved and shaded by trees,38.696358,-9.431819,93.42224929109216,2024-02-27 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,
72024,"Monte Novo, Amieira e Alqueva, Portel, Évora, 7220-111, Portugal",Amieira,Wild Camping,"Nice and calm spot, with very nice views and close to the water.
No facilities of any kind.
Without shadows and with sharp slope.",38.274660,-7.542780,0.0,2022-07-28 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,No,Yes,,,,,,,,,,,,,,,,
72263,"Tanques Comunitários da Afurada, Avenida Deocleciano Monteiro (Duque da Ribeira), São Pedro da Afurada, Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto, 4400-434, Portugal",Parking lot on the river,Informal Campsite,Camper parking and hand laundry in a parking lot on the river. ,41.142869,-8.648601,-0.25775981074784227,2018-09-29 00:00:00 UTC,Yes,No,No,No,,Yes,No,Natural Source,No,Yes,No,Unknown,,,,,,,,,,,,,,,,
72691,"Retur, Castro Marim, Faro, 8950-256, Portugal",Praia do Cabeço parking,Wild Camping,Big parking space on compacted ground near the Praia do Cabeço. Surrounded by pine forrest with access to two beaches and three restaurants/bars. Sleeping in camper vans is not forbidden but accepted. ,37.177555,-7.471024,3.7680679672713566,2023-12-25 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
72772,"Forte da Casa, Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisbon, Portugal",Praia dos Pescadores,Informal Campsite,Great place to sleep and spend the day by the river Tejo.,38.862317,-9.052583,30.6,2023-09-20 00:00:00 UTC,Yes,Yes - Not at Sites,No,No,,Yes,Cold,Potable,Pit Toilets,Yes,No,Yes,,,,,,,,,,,,,,,,
75415,"Barcos e Santa Leocádia, Tabuaço, Viseu, 5120-413, Portugal",Quinta Padrela. Winery house. Overnight OK,Informal Campsite," Property of 12 hectares, located in the heart of the Douro Region, considered World Heritage by UNESCO. The location reserved for motorhomes (5000 m2). Pool available when empty guest house. Free personalized visit to the museum and other points of interest in the Village (3 km from the property)

Free guided tour to the property. Free tasting of wines. Open all year. Water point. Free WIFI. Market / grocery store nearby. Barbecue allowed.

Possibility table d'hôte, dinner Friday and Saturday (reservation by e-mail: geral@quintadapadrela.com)
Attention no home possible the 2,3 4, 28 and 29 September.

",41.128046,-7.583105,572.0,2020-08-16 00:00:00 UTC,Yes,No,Yes - Unknown,No,,No,Warm,Potable,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
75923,"EM 544-1, Arganil, Coimbra, Portugal",Arganil ,Informal Campsite,"Perfect place for big rigs, Water available. Good road to accès ",40.215024,-8.032479,444.255279541,2018-08-20 00:00:00 UTC,Yes,Unknown,No,No,,No,No,Potable,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
77801,"Minipreço, 317, Rua de Miguel Bombarda, Carregal, Cedofeita, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto, 4050-377, Portugal",art shops,Shopping,"One of the entrances is here for indoor shops and food spots, inside of a plaza.  They are not commercial brands, but independent and local artistans.  Also, you are in an Arts district.  Explore galleries in this neighborhood and street art.",41.149760,-8.620450,149.0,2018-12-03 00:00:00 UTC,Yes,,,,,,,,,,,,,Unknown,Unknown,Yes,Unknown,Unknown,,,,,,,,,,
77802,"Célia, Rua do Rosário, Torrinha, Cedofeita, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto, 4050-519, Portugal",Quintal Bioshop (organic/health food) Grocery,Shopping,"You will find a lot of organic and health products here.  For those of you who are gluten-free, vegetarian or vegan - you have options here.  They also have natural cosmetics.  There is also a cafe/coffeeshop in the very back.",41.149830,-8.620890,157.0,2018-12-03 00:00:00 UTC,Yes,,,,,,,,,,,,,Unknown,Yes,Unknown,Unknown,Unknown,,,,,,,,,,
79474,"Estádio do Mar, CM 1124, Cavaleiro, São Teotónio, Odemira, Beja, 7630-574, Portugal",Farol Cabo do Sardao,Wild Camping,"Beautiful view, easy access, no infrastructure",37.595312,-8.816418,52.30583096698902,2019-12-28 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
84334,"Douro Camping, Rue de l Parque de Campismo, Miranda de L Douro, Miranda do Douro, Bragança, 5210-212, Portugal",Parque de Campismo,Established Campground,Lovely campsite at the border with Spain. Very clean with excellent facilities. 3 euros per person plus 4 euros for small camper. Electric extra.,41.492839,-6.284785,650.31396484375,2017-09-19 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,No,Warm,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
85302,"Area 4X4 - Off-Road Workshop, Rua Quinta das Rosas, Zona Industrial Casal do Marco, Seixal, Arrentela e Aldeia de Paio Pires, Seixal, Setúbal, 2840-138, Portugal",Area 4x4 - Workshop and Supplies,Mechanic and Parts,"Specializing in overland outfitting and repairs of 4x4s, especially Land Rover and Toyota. Importer for Front Runner, Alucab, National Luna, ARB, Old Man Emu, etc. Repaired my Td5 transfer case and gearbox. Nuno spraks excellent English. WhatsApp +351-92-600-5555",38.601045,-9.079688,117.41302490234375,2023-07-26 12:53:35 UTC,Yes,,,,,,,,,,,,,,,,,,Yes,No,No,Yes,,,,,,
86879,"Mercado de Sintra, Estrada de Boialvo, Estefania, Quinta de Boialvo, Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim), Sintra, Lisbon, 2710-627, Portugal",sintra,Water,Public drinking water faucet on a quiet side street --- rubinetto pubblico di acqua potabile su strada secondaria molto tranquilla ,38.806233,-9.379605,247.0,2019-03-17 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
87733,"Camping Orbitur Foz do Arelho, Rua Maldonado Freitas, Foz do Arelho, Caldas da Rainha, Leiria, 2500-513, Portugal",Parque de campismo Orbitur Foz de Arelho ,Established Campground,Big campground that's open all year. Services like TV room or swimming pool are closed during the winter. ,39.429480,-9.201362,118.751641713,2019-01-16 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,Yes,,Yes,Hot,Potable,Running Water,Yes,No,Yes,Unknown,,,,,,,,,,,,,,,
87831,"Claustro de Dom Afonso V, Largo Infante D. Henrique, Urbanização do Pinhal Manso, Quinta do Fidalgo, Batalha, Leiria, 2440-121, Portugal",Parking lot near Batalha Monastery,Informal Campsite,"Parking lot near Batalha Monastery. Feels safe, spent the night. Free wifi, bathrooms (were closed during the night), no other ammenities. Lots of spots.",39.660526,-8.825004,112.3995361328125,2019-03-27 00:00:00 UTC,Yes,No,Yes - Fast,No,,Unknown,No,No,Yes,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
88097,"EN 4, Colonato de Santo Isidro de Pegões, Santo Isidro de Pegões, Pegões, Montijo, Setúbal, Portugal",the pasture,Wild Camping,open space off road.  was left alone all night,38.689562,-8.677141,120.0,2023-06-29 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
88752,"Estrada de São Roque, Albardeira, Lagos, São Gonçalo de Lagos, Lagos, Faro, 8600-716, Portugal",Free camping near boat yard ,Wild Camping,Packed soil located between boat yard and beach. Big open space,37.106420,-8.668320,7.0295562744140625,2019-08-20 00:00:00 UTC,Yes,Unknown,Unknown,No,,Yes,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
89208,"Herdade dos Pássaros, Luz, Mourão, Évora, 7240-100, Portugal","Luz, museo at lake",Wild Camping,"Picknic area, water tap, small playground, long jetty to the lake. 




",38.345973,-7.382055,211.0,2019-03-10 00:00:00 UTC,Yes,No,Unknown,No,,No,No,Natural Source,No,No,No,Yes,,,,,,,,,,,,,,,,
89209,"Monte do Rio, Rua Miradouro de São Lázaro, Juromenha (Nossa Senhora do Loreto), Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto), Alandroal, Évora, 7250-242, Portugal",Cimetario Juromenha,Wild Camping,"Near graveyard, very quiet, beautiful view over Guadalajara river









",38.736076,-7.243104,233.0,2023-10-18 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
89943,"1, Rua das Bicas, Ciborro, Montemor-o-Novo, Évora, 7050-611, Portugal",Barragem Ciborro Free Camp,Wild Camping,"Lovely grassy spots between the gumtrees along the barragem access track from the village (follow barragem signs). Track is in good condition, no need for 4wd or clearance, but is not that wide. Perfect spots for medium sized rigs to park and (motor)bikers to pitch a tent. The valley protects good against wind. Little stream proberly dry in summer. Very quiet and dark. 3G available.",38.797720,-8.219377,198.0,2019-04-07 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
90248,"Aceiro M, Marinha Grande, Leiria, 2430-505, Portugal",Great overnight parking,Wild Camping,Perfect overnight stop. Safe parking next to beautiful beach. ,39.782937,-9.018928,70.0,2019-04-22 00:00:00 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
90433,"Ecoparque do Outão, Rua Orlando Curto, Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça), Setúbal, 2900-182, Portugal",eco campismo de setubal,Established Campground,wonderful.dirct at the sado river.real hot showers.for me one of most relaxing places in sothern europe.great.euro6.-,38.501455,-8.928468,2.34710693359375,2017-04-28 00:00:00 UTC,Yes,No,No,Yes,,No,Hot,Potable,Running Water,No,No,Unknown,Unknown,,,,,,,,,,,,,,,
90443,"Caminho da Várzea, Várzeas de Quarteira, Albufeira, Albufeira e Olhos de Água, Albufeira, Faro, 8200-379, Portugal",unknown name,Wild Camping,"big sandy,gras place.direct access to a nice great beach.good",37.080480,-8.141513,12.61538314819336,2023-06-02 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
90698,"56, Rua Joaquim Soares, Santa Luzia, Tavira, Faro, 8800-552, Portugal",Santa Luzia Parking Lot ,Wild Camping,"Free parking lot at the very beginning of the beautiful village Santa Luzia. No toilettes/bathroom but there are a few restaurants/snack bars around. We found a toilette house near the harbour but it was closed, maybe open during the summer/main season. ",37.099677,-7.664330,3.7884140014648438,2022-04-21 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
91553,"Aljezur, Faro, 8670-088, Portugal",Natural water source,Water,Get great quality water from natural source. Locals fill up their bottles here.,37.284042,-8.801389,101.0,2023-01-09 13:44:57 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
91852,"Budens, Vila do Bispo, Faro, 8650-060, Portugal",Intermarche Budens,Informal Campsite,informal but officially signposted campsite next to intermarche. overnight stays probably accepted but next to en125. lovely surroundings with hills and nature.,37.086852,-8.827921,70.3321533203125,2019-05-07 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,No,No,No,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
92635,"Restaurante Tempêrus, Ecovia do Litoral, Trafal, Quarteira, Loulé, Faro, 8125, Portugal",Praia de Loulé Velho,Informal Campsite,"camping a stone throw from the sea, directly at the beach. seems to be an officially endorsed camp area. access road good but final stretch adventurous for big rigs. large box trucks should be fine. busy with locals over the weekend.",37.056598,-8.078665,70.26617431640625,2021-08-20 00:00:00 UTC,Yes,No,No,No,,Yes,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
93205,"Parque de Campismo de Alcácer do Sal, Rua da Fonte da Talha, Bairro das Majapoas, Alcácer do Sal, Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana, Alcácer do Sal, Setúbal, 7580-057, Portugal",Parque de Campismo de Alcácer do Sal,Established Campground,Nice little campground in Alcacer do Sol. €8.90 for two of and a tent on our bicycles. Pitches are large and shaded and have hedges for privacy. Showers are hot and clean. Toilets are BYO toilet paper. A good spot to spend the night. Grocery store next door and Lidl across the road.,38.379708,-8.516424,58.44394667279002,2023-02-16 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Slow,Yes,,No,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
93642,"Toca da Raposa, EM 504, Meruge, Oliveira do Hospital, Coimbra, 6270-605, Portugal",Toca Da Raposa,Established Campground,"Very pleasant campsite with good facilities, swimming pool, bar and an atmospheric restaurant (sitting inside or on the patio) The owner and staff are very friendly and helpful. 
There are few friendly dogs and cats (and guinea pigs!) on the campground but as far as we know your pet is welcome and apparently the resident dogs are quite chilled out and friendly with camping doggies.
When you come and stay here, make sure there's a Wednesday night for you to enjoy and experience the best (authentic) pizza dish! Baked by a fabulous Italian/Belgian couple using their home grown organic ingredients and baked in the outside wood-fired pizza oven. An absolute must and very pleasant experience! (these Wednesday Pizza night are only at season time from Easter - October) And of course there's no pizza without a nice bottle of cold beer (good selection of Belgian and Portuguese beers)
You can just turn up or call ahead: (+351)238601547 or (+351)926704218",40.403590,-7.826420,0.0,2023-10-07 00:00:00 UTC,Yes,Yes,Yes - Average,Unknown,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
93822,"EM 311, Teirostelo, Marinhão, Moreira do Rei e Várzea Cova, Fafe, Braga, 4820-570, Portugal",Drinking water next to the road,Water,Drinking water fountain next to the road. Local people stop here to fill up their drinking bottles. ,41.494083,-8.094062,644.1025944411896,2019-05-19 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
94048,"Parque de Campismo Rural da Ingrina, Caminho Agrícola da Funcheira, Vila do Bispo e Raposeira, Vila do Bispo, Faro, 8650-281, Portugal",Tourbus compartment at Ingrina Campsite,Established Campground,"Tourbus compartment or sleeping berth at campsite Ingrina near Vila do Bispo in the nature reserve.

I was here with my motorbike in May (Touring cbf 600) looking for a safe base for my luggage and my bike. It was perfect. Motorcycle parked next to bus. I stayed 3 weeks.
Had a compartment in the upper flor of ""Roman's Tourbus"" (ask at the gate of the Camping vor check air bnb). 1night / ~ 14, - € (depends how you book/stay) . Use of all facilities of Ingrina Camping (older campsite but its clean and  uncomplicated, reliable hot showers when I was here!). At night starry sky and Milky Way through open roof hatch in the 2-beds-compartment :-) 

  I left my havy luggage in the bus and I made several motorcycle tours through the West Algarve, Monchique Mountains and visited several beaches (often unpaved roads). 
Very quiet, in the middle of nature - beautifull beaches also on foot accessible. Roman is a friendly and helpful host.
(Pictures of bus and view from the restaurant terrace towards the Ingrina-Beach)
",37.050392,-8.884792,103.0,2019-07-29 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,Yes,Hot,Potable,Running Water,Unknown,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
94484,"Parque Caravanas, Rua Principal, Pomarão, Santana de Cambas, Mértola, Beja, 7750-216, Portugal",Pomarao,Wild Camping,"Big parking lot by the river. No facilities, but nice view of old little mining town. Very quiet for the night. Bar in town..",37.556297,-7.526501,6.609398699347892,2022-12-08 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,
